artifact_row_index,source_id,city,district,support,tier,address_text
182558,7796464,marrakech,les portes de marrakech,94,SAFE_25,Les Portes de Marrakech à Marrakech
182559,7796470,casablanca,derb ghalef,98,SAFE_25,Derb Ghalef à Casablanca
182560,7796476,casablanca,racine,596,SAFE_25,Racine à Casablanca
182561,7796478,casablanca,racine,596,SAFE_25,Racine à Casablanca
182566,7796545,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182568,7796554,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
182569,7796555,kenitra,la ville haute,69,SAFE_25,La Ville Haute à Kénitra
182570,7796560,tanger,de la plage,188,SAFE_25,De La Plage à Tanger
182571,7796564,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
182572,7796565,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
182573,7796566,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
182575,7796569,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
182576,7796572,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
182577,7796610,marrakech,les portes de marrakech,94,SAFE_25,Les Portes de Marrakech à Marrakech
182578,7796616,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
182579,7796626,temara,riad oulad mtaa,35,SAFE_25,Riad Oulad Mtaa à Temara
182581,7796652,casablanca,maarif extension,351,SAFE_25,Maârif Extension à Casablanca
182583,7796658,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182584,7796665,benslimane,golf de benslimane,48,SAFE_25,Golf de Benslimane à Benslimane
182585,7796670,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
182586,7796678,tanger,hay zaoudia,1,LOW,Hay Zaoudia à Tanger
182587,7796689,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
182588,7796691,casablanca,beausejour,150,SAFE_25,Beauséjour à Casablanca
182590,7796711,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
182592,7796727,casablanca,racine,596,SAFE_25,Racine à Casablanca
182593,7796729,casablanca,ain borja,88,SAFE_25,Ain Borja à Casablanca
182594,7796732,rabat,agdal,313,SAFE_25,Agdal à Rabat
182596,7796747,kenitra,la ville haute,69,SAFE_25,La Ville Haute à Kénitra
182598,7796758,casablanca,lissasfa,104,SAFE_25,Lissasfa à Casablanca
182599,7796765,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
182600,7796766,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
182603,7796785,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
182604,7796791,casablanca,riviera,76,SAFE_25,Riviera à Casablanca
182606,7796800,kenitra,la ville haute,69,SAFE_25,La Ville Haute à Kénitra
182608,7796810,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182609,7796816,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
182610,7796842,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182611,7796857,tanger,zemmouri,11,SAFE_10,Zemmouri à Tanger
182612,7796863,casablanca,val fleury,190,SAFE_25,Val Fleury à Casablanca
182614,7796881,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
182615,7796887,casablanca,ain borja,88,SAFE_25,Ain Borja à Casablanca
182617,7796889,tanger,hay hassani,92,SAFE_25,Hay Hassani à Tanger
182620,7796893,tanger,moujahidine,132,SAFE_25,Moujahidine à Tanger
182621,7796906,tanger,ziaten,49,SAFE_25,Ziaten à Tanger
182622,7796921,ifrane,la prairie,2,LOW,La prairie à Ifrane
182623,7796927,meknes,marjane,146,SAFE_25,Marjane à Meknes
182625,7796953,rabat,riyad,566,SAFE_25,Riyad à Rabat
182626,7796977,casablanca,al andalous,9,SAFE_5,Al Andalous à Casablanca
182627,7796984,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
182629,7796996,casablanca,racine,596,SAFE_25,Racine à Casablanca
182630,7797002,casablanca,cil hay salam,225,SAFE_25,CIL (Hay Salam) à Casablanca
182631,7797006,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
182632,7797021,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
182633,7797027,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
182634,7797029,casablanca,les princesses,332,SAFE_25,Les princesses à Casablanca
182636,7797046,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
182640,7797066,meknes,hamria,152,SAFE_25,Hamria à Meknes
182641,7797073,bouznika,al kawtar,71,SAFE_25,Al Kawtar à Bouznika
182643,7797078,meknes,bab lekhmiss,3,LOW,Bab lekhmiss à Meknes
182644,7797091,temara,abbadi,25,SAFE_25,Abbadi à Temara
182646,7797100,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
182647,7797122,casablanca,franceville,76,SAFE_25,Franceville à Casablanca
182648,7797153,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182649,7797162,oujda,riad isli,11,SAFE_10,Riad isli à Oujda
182653,7797200,rabat,riyad,566,SAFE_25,Riyad à Rabat
182655,7797255,marrakech,iziki,8,SAFE_5,Iziki à Marrakech
182656,7797271,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182659,7797341,agadir,secteur touristique,92,SAFE_25,Secteur Touristique à Agadir
182660,7797348,kenitra,maghrib arabi,29,SAFE_25,Maghrib Arabi à Kénitra
182661,7797356,casablanca,les princesses,332,SAFE_25,Les princesses à Casablanca
182663,7797367,marrakech,hay targa,491,SAFE_25,Hay Targa à Marrakech
182664,7797391,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182666,7797405,tanger,sania,64,SAFE_25,Sania à Tanger
182668,7797425,fes,saada,8,SAFE_5,Saada à Fès
182669,7797451,casablanca,lissasfa,104,SAFE_25,Lissasfa à Casablanca
182671,7797466,marrakech,hivernage,273,SAFE_25,Hivernage à Marrakech
182672,7797474,tanger,bel air val fleuri,128,SAFE_25,Bel Air - Val fleuri à Tanger
182674,7797496,tanger,aharrarine,37,SAFE_25,Aharrarine à Tanger
182677,7797510,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
182678,7797514,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182679,7797518,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
182680,7797548,fes,route ain chkaf,51,SAFE_25,Route ain Chkaf à Fès
182681,7797562,marrakech,ennakhil palmeraie,469,SAFE_25,Ennakhil (Palmeraie) à Marrakech
182683,7797590,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
182684,7797591,tanger,les rosiers,4,LOW,Les Rosiers à Tanger
182685,7797596,fes,route ain chkaf,51,SAFE_25,Route ain Chkaf à Fès
182686,7797599,casablanca,casablanca finance city,208,SAFE_25,Casablanca Finance City à Casablanca
182687,7797603,casablanca,anfa,374,SAFE_25,Anfa à Casablanca
182688,7797605,casablanca,nassim 2,43,SAFE_25,Nassim 2 à Casablanca
182691,7797621,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182693,7797643,casablanca,ferme bretonne hay arraha,189,SAFE_25,Ferme Bretonne (Hay Arraha) à Casablanca
182694,7797646,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
182695,7797647,casablanca,triangle d or,142,SAFE_25,Triangle d'Or à Casablanca
182699,7797663,marrakech,hay al massar,16,SAFE_10,Hay Al Massar à Marrakech
182702,7797688,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182703,7797691,casablanca,racine,596,SAFE_25,Racine à Casablanca
182704,7797695,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
182706,7797715,tanger,tanja balia,220,SAFE_25,Tanja Balia à Tanger
182708,7797722,casablanca,nassim 1,64,SAFE_25,Nassim 1 à Casablanca
182709,7797730,casablanca,val fleury,190,SAFE_25,Val Fleury à Casablanca
182712,7797757,el jadida,hay essalam,49,SAFE_25,Hay Essalam à El Jadida
182715,7797764,casablanca,casablanca finance city,208,SAFE_25,Casablanca Finance City à Casablanca
182716,7797765,agadir,haut founty,47,SAFE_25,Haut Founty à Agadir
182721,7797837,kenitra,la ville haute,69,SAFE_25,La Ville Haute à Kénitra
182724,7797848,rabat,agdal,313,SAFE_25,Agdal à Rabat
182725,7797852,temara,abbadi,25,SAFE_25,Abbadi à Temara
182728,7797866,marrakech,route de safi,237,SAFE_25,Route de Safi à Marrakech
182730,7797900,casablanca,mers sultan,170,SAFE_25,Mers Sultan à Casablanca
182732,7797991,tanger,bel air val fleuri,128,SAFE_25,Bel Air - Val fleuri à Tanger
182733,7797997,marrakech,route de l ourika,877,SAFE_25,Route de l'Ourika à Marrakech
182735,7798005,kenitra,maghrib arabi,29,SAFE_25,Maghrib Arabi à Kénitra
182738,7798028,marrakech,hay mabrouka,95,SAFE_25,Hay Mabrouka à Marrakech
182739,7798030,tanger,aouama gharbia,64,SAFE_25,Aouama Gharbia à Tanger
182740,7798036,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182741,7798039,casablanca,palmier,340,SAFE_25,Palmier à Casablanca
182743,7798078,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
182744,7798105,casablanca,californie,735,SAFE_25,Californie à Casablanca
182745,7798110,agadir,hay al farah,26,SAFE_25,Hay Al Farah à Agadir
182746,7798117,casablanca,beausejour,150,SAFE_25,Beauséjour à Casablanca
182747,7798127,casablanca,alsace lorraine,43,SAFE_25,Alsace Lorraine à Casablanca
182748,7798158,tanger,branes 2,42,SAFE_25,Branes 2 à Tanger
182749,7798167,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
182750,7798171,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182751,7798186,kenitra,bir rami est,42,SAFE_25,Bir Rami Est à Kénitra
182753,7798221,casablanca,les princesses,332,SAFE_25,Les princesses à Casablanca
182755,7798238,tanger,tanja balia,220,SAFE_25,Tanja Balia à Tanger
182757,7798268,rabat,quartier administratif,9,SAFE_5,Quartier Administratif à Rabat
182760,7798290,marrakech,hay saada,42,SAFE_25,Hay Saada à Marrakech
182761,7798296,marrakech,hay mabrouka,95,SAFE_25,Hay Mabrouka à Marrakech
182762,7798318,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182763,7798320,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
182764,7798323,casablanca,maarif extension,351,SAFE_25,Maârif Extension à Casablanca
182767,7798360,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
182768,7798368,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
182772,7798409,casablanca,racine,596,SAFE_25,Racine à Casablanca
182773,7798427,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182774,7798433,marrakech,les portes de marrakech,94,SAFE_25,Les Portes de Marrakech à Marrakech
182775,7798463,kenitra,val fleuri,31,SAFE_25,Val Fleuri à Kénitra
182777,7798482,marrakech,azzouzia,40,SAFE_25,Azzouzia à Marrakech
182778,7798487,casablanca,ahl loghlam hay assalam,21,SAFE_10,Ahl Loghlam (Hay Assalam) à Casablanca
182779,7798493,marrakech,hay mabrouka,95,SAFE_25,Hay Mabrouka à Marrakech
182781,7798508,casablanca,californie,735,SAFE_25,Californie à Casablanca
182783,7798518,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
182784,7798519,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182785,7798520,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182787,7798530,tanger,ahlane,96,SAFE_25,Ahlane à Tanger
182791,7798632,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182794,7798635,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182796,7798638,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182797,7798639,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182798,7798643,casablanca,californie,735,SAFE_25,Californie à Casablanca
182799,7798652,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182800,7798653,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182801,7798655,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182802,7798660,tanger,moujahidine,132,SAFE_25,Moujahidine à Tanger
182803,7798661,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182804,7798662,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182805,7798664,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182807,7798666,casablanca,racine,596,SAFE_25,Racine à Casablanca
182809,7798671,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182810,7798694,tanger,de la plage,188,SAFE_25,De La Plage à Tanger
182813,7798706,casablanca,oasis,332,SAFE_25,Oasis à Casablanca
182814,7798731,khemisset,hay essalam,11,SAFE_10,Hay Essalam à Khémisset
182815,7798737,marrakech,route d agadir essaouira,143,SAFE_25,Route d'Agadir - Essaouira à Marrakech
182816,7798745,fes,mont fleuri,13,SAFE_10,Mont Fleuri à Fès
182817,7798752,rabat,agdal,313,SAFE_25,Agdal à Rabat
182818,7798788,marrakech,hivernage,273,SAFE_25,Hivernage à Marrakech
182820,7798802,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182822,7798847,casablanca,mandarona,87,SAFE_25,Mandarona à Casablanca
182823,7798858,bouznika,assanaouber,16,SAFE_10,Assanaouber à Bouznika
182824,7798862,casablanca,la gironde,122,SAFE_25,La Gironde à Casablanca
182827,7798877,casablanca,al qods,132,SAFE_25,Al Qods à Casablanca
182831,7798903,casablanca,hay antaria,6,SAFE_5,Hay Antaria à Casablanca
182833,7798914,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
182835,7798929,marrakech,route d agadir essaouira,143,SAFE_25,Route d'Agadir - Essaouira à Marrakech
182836,7798931,casablanca,hay al amal,7,SAFE_5,Hay Al Amal à Casablanca
182837,7798947,casablanca,la vilette,15,SAFE_10,La Vilette à Casablanca
182839,7798977,tanger,tanja balia,220,SAFE_25,Tanja Balia à Tanger
182843,7799023,tanger,ahlane,96,SAFE_25,Ahlane à Tanger
182844,7799024,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182847,7799063,sale,sala el jadida,84,SAFE_25,Sala el Jadida à Salé
182849,7799100,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
182850,7799109,rabat,souissi,566,SAFE_25,Souissi à Rabat
182851,7799119,sale,hay karima,6,SAFE_5,Hay Karima à Salé
182853,7799133,tetouan,taboula,14,SAFE_10,Taboula à Tétouan
182856,7799245,tanger,administratif,164,SAFE_25,Administratif à Tanger
182860,7799263,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182861,7799268,casablanca,ferme bretonne hay arraha,189,SAFE_25,Ferme Bretonne (Hay Arraha) à Casablanca
182864,7799281,tanger,tanja balia,220,SAFE_25,Tanja Balia à Tanger
182865,7799289,tanger,moujahidine,132,SAFE_25,Moujahidine à Tanger
182867,7799313,mohammedia,hay annasr,4,LOW,Hay Annasr à Mohammedia
182868,7799321,casablanca,fonciere,22,SAFE_10,Foncière à Casablanca
182869,7799326,marrakech,majorelle,157,SAFE_25,Majorelle à Marrakech
182871,7799337,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
182873,7799346,essaouira,lahrarta,13,SAFE_10,Lahrarta à Essaouira
182874,7799351,fes,route de meknes,13,SAFE_10,Route de Meknes à Fès
182876,7799427,casablanca,palmier,340,SAFE_25,Palmier à Casablanca
182877,7799431,marrakech,azzouzia,40,SAFE_25,Azzouzia à Marrakech
182878,7799455,agadir,amsernate,6,SAFE_5,Amsernate à Agadir
182879,7799460,tanger,boukhalef,98,SAFE_25,Boukhalef à Tanger
182883,7799514,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182884,7799520,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182885,7799522,fes,ben debbab,1,LOW,Ben Debbab à Fès
182886,7799524,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
182887,7799546,tanger,hay hassani,92,SAFE_25,Hay Hassani à Tanger
182888,7799550,casablanca,bernoussi,99,SAFE_25,Bernoussi à Casablanca
182889,7799551,tanger,administratif,164,SAFE_25,Administratif à Tanger
182891,7799558,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
182892,7799561,fes,hay bensouda,12,SAFE_10,Hay Bensouda à Fès
182893,7799563,tanger,du golf,123,SAFE_25,Du Golf à Tanger
182894,7799567,el jadida,hay essalam,49,SAFE_25,Hay Essalam à El Jadida
182896,7799575,casablanca,casablanca finance city,208,SAFE_25,Casablanca Finance City à Casablanca
182897,7799578,tanger,achakar,164,SAFE_25,Achakar à Tanger
182898,7799588,tanger,marjane,165,SAFE_25,Marjane à Tanger
182899,7799593,tanger,ahlane,96,SAFE_25,Ahlane à Tanger
182900,7799597,tanger,hay hassani,92,SAFE_25,Hay Hassani à Tanger
182901,7799599,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
182902,7799605,rabat,souissi,566,SAFE_25,Souissi à Rabat
182904,7799623,casablanca,dar touzani,6,SAFE_5,Dar Touzani à Casablanca
182907,7799635,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
182908,7799648,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
182909,7799659,marrakech,sanaoubar,15,SAFE_10,Sanaoubar à Marrakech
182910,7799666,rabat,hay nahda,43,SAFE_25,Hay Nahda à Rabat
182911,7799680,el jadida,hay nassim,1,LOW,Hay Nassim à El Jadida
182918,7799708,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
182919,7799735,sale,sala el jadida,84,SAFE_25,Sala el Jadida à Salé
182921,7799795,kenitra,val fleuri,31,SAFE_25,Val Fleuri à Kénitra
182926,7799898,casablanca,derb el mitre,3,LOW,Derb El Mitre à Casablanca
182930,7799945,tetouan,martil,5,SAFE_5,Martil à Tétouan
182932,7799978,mohammedia,quartier du parc,79,SAFE_25,Quartier du Parc à Mohammedia
182934,7799991,essaouira,borj,16,SAFE_10,Borj à Essaouira
182935,7799994,benslimane,alfilline,21,SAFE_10,Alfilline à Benslimane
182937,7800004,tanger,beni touzine,22,SAFE_10,Beni Touzine à Tanger
182938,7800012,fes,route ain chkaf,51,SAFE_25,Route ain Chkaf à Fès
182939,7800026,marrakech,les portes de marrakech,94,SAFE_25,Les Portes de Marrakech à Marrakech
182940,7800033,marrakech,hay zitoun,8,SAFE_5,Hay Zitoun à Marrakech
182941,7800037,temara,harhoura,92,SAFE_25,Harhoura à Temara
182942,7800044,casablanca,casablanca finance city,208,SAFE_25,Casablanca Finance City à Casablanca
182943,7800050,casablanca,mers sultan,170,SAFE_25,Mers Sultan à Casablanca
182945,7800068,el jadida,quartier aerodrome,20,SAFE_10,Quartier Aérodrome à El Jadida
182946,7800069,tanger,tanja balia,220,SAFE_25,Tanja Balia à Tanger
182947,7800091,tanger,malabata,421,SAFE_25,Malabata à Tanger
182948,7800102,oujda,andalous,20,SAFE_10,Andalous à Oujda
182949,7800107,tanger,de la plage,188,SAFE_25,De La Plage à Tanger
182952,7800212,marrakech,hay annahda,12,SAFE_10,Hay Annahda à Marrakech
182955,7800231,agadir,hay houda,65,SAFE_25,Hay Houda à Agadir
182958,7800249,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
182959,7800279,bouznika,plage oued cherrat,118,SAFE_25,Plage Oued Cherrat à Bouznika
182960,7800281,rabat,hay bouhlal,1,LOW,Hay Bouhlal à Rabat
182962,7800297,fes,zouagha bas,5,SAFE_5,Zouagha Bas à Fès
182963,7800302,casablanca,lissasfa,104,SAFE_25,Lissasfa à Casablanca
182964,7800305,tanger,moujahidine,132,SAFE_25,Moujahidine à Tanger
182965,7800309,temara,harhoura,92,SAFE_25,Harhoura à Temara
182967,7800319,tanger,tanja balia,220,SAFE_25,Tanja Balia à Tanger
182968,7800322,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
182969,7800327,marrakech,ennakhil palmeraie,469,SAFE_25,Ennakhil (Palmeraie) à Marrakech
182970,7800329,casablanca,derb espagnol,3,LOW,Derb Espagnol à Casablanca
182973,7800357,casablanca,mabroka,4,LOW,Mabroka à Casablanca
182974,7800371,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
182976,7800429,marrakech,samlalia,132,SAFE_25,Samlalia à Marrakech
182977,7800486,marrakech,agdal,514,SAFE_25,Agdal à Marrakech
182979,7800535,casablanca,la gironde,122,SAFE_25,La Gironde à Casablanca
182980,7800542,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
182982,7800569,casablanca,maarif extension,351,SAFE_25,Maârif Extension à Casablanca
182984,7800595,tetouan,touilaa,10,SAFE_10,Touilaa à Tétouan
182985,7800616,rabat,riyad,566,SAFE_25,Riyad à Rabat
