artifact_row_index,source_id,district
225801,8266922,anfa
225804,8266944,gueliz
225809,8266963,bourgogne est
225810,8266973,bourgogne ouest
225811,8266977,agdal
225813,8266991,malabata
225814,8266992,oulfa
225815,8266994,palmier
225816,8266998,cil hay salam
225819,8267009,route de safi
225820,8267010,agdal
225822,8267023,anfa
225823,8267024,oasis
225827,8267069,route de l ourika
225828,8267082,les hopitaux
225829,8267092,haut agdal
225830,8267094,arset moulay moussa
225831,8267098,souissi
225832,8267100,burger
225833,8267103,hay chrifa
225834,8267104,aouatif
225836,8267120,bourgogne ouest
225838,8267125,sidi ben slimane el jazouli
225840,8267140,ain diab
225842,8267144,racine
225843,8267145,racine
225845,8267176,route de tahanaout
225847,8267195,route casablanca
225848,8267196,anfa
225849,8267211,route casablanca
225851,8267225,hay al massira
225852,8267227,samlalia
225853,8267229,maarif
225854,8267232,route de ouarzazate
225858,8267245,agdal
225862,8267324,castilla
225863,8267333,ben saleh
225864,8267335,centre
225868,8267379,tanger city center
225871,8267383,tanger city center
225872,8267387,route de fez
225873,8267395,maarif
225874,8267406,route de l ourika
225877,8267412,gauthier
225878,8267430,ain borja
225879,8267432,marjane
225880,8267437,riyad
225881,8267438,camp al ghoul
225882,8267442,oulfa
225883,8267455,riviera
225884,8267459,gueliz
225885,8267465,route de fez
225886,8267466,route de ouarzazate
225888,8267474,hay saada 1
225889,8267475,gauthier
225892,8267498,route de tahanaout
225893,8267503,agdal
225894,8267504,casablanca
225897,8267532,centre
225900,8267579,mhamid
225901,8267602,al farah dar essalam
225902,8267606,mers sultan
225903,8267610,zaouia sidi ghalem
225906,8267641,ksibat nhas
225908,8267661,medina
225910,8267673,kaa el machraa
225911,8267687,hay lalla haya
225914,8267714,route de safi
225916,8267726,la floride
225919,8267743,route de tahanaout
225921,8267768,samlalia
225922,8267772,sidi abbad
225927,8267832,maarif
225930,8267847,arset sbaia
225932,8267853,route casablanca
225933,8267854,route casablanca
225934,8267855,route casablanca
225935,8267856,route casablanca
225936,8267857,route casablanca
225937,8267858,route casablanca
225939,8267865,kechich
225940,8267867,majorelle
225941,8267868,route de l ourika
225944,8267883,route de ouarzazate
225947,8267899,centre
225948,8267905,gueliz
225949,8267915,bourgogne ouest
225951,8267922,sidi maarouf
225952,8267924,route casablanca
225953,8267928,maarif
225956,8267948,gueliz
225961,8267981,ain diab
225962,8267985,ain diab extension
225963,8267990,majorelle
225966,8268031,hivernage
225969,8268043,gueliz
225970,8268044,route de l ourika
225971,8268055,gauthier
225972,8268085,bourgogne est
225979,8268114,ain sebaa
225981,8268142,marjane
225982,8268147,gauthier
225985,8268169,gueliz
225986,8268175,branes 2
225987,8268177,route casablanca
225990,8268205,gauthier
225994,8268224,cil hay salam
225995,8268228,mers sultan
225996,8268238,les princesses
225997,8268247,majorelle
225998,8268248,majorelle
225999,8268249,majorelle
226000,8268250,majorelle
226001,8268251,majorelle
226002,8268252,majorelle
226003,8268253,majorelle
226004,8268254,majorelle
226005,8268255,majorelle
226006,8268256,majorelle
226007,8268257,majorelle
226008,8268258,majorelle
226009,8268259,majorelle
226010,8268260,majorelle
226011,8268261,majorelle
226012,8268262,majorelle
226013,8268263,majorelle
226015,8268277,route de ouarzazate
226016,8268278,sidi ben slimane el jazouli
226017,8268280,riyad
226018,8268285,racine
226019,8268289,bab ghmat
226020,8268294,centre
226024,8268306,riyad
226026,8268316,gueliz
226028,8268319,beni makada lakdima
226029,8268321,zaouia sidi ghalem
226030,8268324,agdal
226031,8268333,al qods
226033,8268345,route de ouarzazate
226035,8268381,route de l ourika
226037,8268383,assouel
226038,8268388,maarif extension
226039,8268389,hivernage
226041,8268391,val fleury
226042,8268393,oulfa
226043,8268397,derb mesfioui
226044,8268399,izdihar
226046,8268418,ain sebaa
226047,8268419,izdihar
226051,8268434,almaz
226052,8268437,la floride
226053,8268438,almaz
226054,8268442,racine
226055,8268452,ain borja
226056,8268457,ain borja
226057,8268460,ain borja
226058,8268473,val fleury
226060,8268480,hivernage
226061,8268485,route amizmiz
226062,8268496,gueliz
226063,8268536,racine
226064,8268537,agdal
226065,8268542,route de fez
226066,8268544,gauthier
226067,8268545,les hopitaux
226068,8268547,palmier
226069,8268555,zaouiat lahdar
226070,8268568,iberie
226072,8268584,ain diab
226080,8268653,sidi ben slimane el jazouli
226081,8268660,racine
226084,8268679,kennaria
226087,8268724,ennakhil palmeraie
226090,8268747,gueliz
226092,8268752,agdal
226093,8268755,route de fez
226094,8268767,al qods
226095,8268770,de la plage
226096,8268771,ain diab extension
226097,8268774,gueliz
226100,8268785,route de fez
226102,8268790,el oued
226105,8268802,de la plage
226106,8268803,ahlane
226108,8268810,ma c3 a2rif extension
226110,8268821,tanja balia
226111,8268822,bourgogne ouest
226112,8268833,gueliz
226115,8268871,hay hassani
226117,8268892,mozart
226118,8268899,bernoussi
226119,8268901,gueliz
226121,8268907,gueliz
226123,8268925,casablanca
226124,8268926,val fleury
226126,8268932,les princesses
226128,8268956,ain sebaa
226131,8268969,achakar
226133,8268979,route casablanca
226134,8268980,rahba kedima
226135,8268987,riyad
226137,8268995,agdal
226140,8269030,bourgogne ouest
226142,8269037,bourgogne ouest
226146,8269055,ain diab
226147,8269056,gueliz
226148,8269057,takadoum
226149,8269059,mesnana
226150,8269063,guich oudaya
226151,8269065,riad zitoun
226153,8269084,californie
226154,8269092,californie
226155,8269097,mers sultan
226156,8269098,casablanca
226157,8269104,agdal
226158,8269107,route casablanca
226159,8269111,hay hassani
226160,8269113,de la plage
226162,8269130,route casablanca
226163,8269132,route casablanca
226166,8269145,route casablanca
226167,8269146,marrakech
226168,8269150,mandarona
226170,8269164,route de ouarzazate
226171,8269167,californie
226172,8269168,les princesses
226173,8269169,camp al ghoul
226174,8269171,el youssoufia
226175,8269175,l ocean
226177,8269186,l ocean
226178,8269188,anfa
226182,8269220,bab aylan
226186,8269266,palmier
226187,8269273,route casablanca
226191,8269296,la gironde
226193,8269350,el hara
226196,8269368,riyad
226197,8269380,samlalia
226198,8269381,californie
226199,8269385,la floride
226200,8269388,riyad
226201,8269398,route casablanca
226206,8269424,beni touzine
226207,8269427,agdal
226208,8269433,hay moulay rachid 1
226209,8269435,mozart
226210,8269451,gueliz
226213,8269468,derb ghalef
226215,8269475,route amizmiz
226216,8269483,les princesses
226217,8269485,les princesses
226219,8269487,maarif
226222,8269502,palmier
226225,8269510,bouchentouf
226227,8269535,riyad
226228,8269550,gueliz
226229,8269551,camp al ghoul
226230,8269567,agdal
226231,8269576,route de tahanaout
226233,8269579,du golf
226236,8269594,michouar
226237,8269595,gueliz
226238,8269596,californie
226239,8269605,riyad
226240,8269606,centre
226241,8269611,agdal
226244,8269661,les hopitaux
226246,8269669,maarif
226247,8269675,ain chock
226248,8269678,agdal
226249,8269687,les princesses
226254,8269708,oulfa
226258,8269738,route de l ourika
226259,8269742,mesnana
226263,8269776,zone industrielle oukacha
226266,8269799,racine
226270,8269812,route casablanca
226271,8269815,hay la c3 a2youne
226273,8269821,belvedere
226274,8269822,californie
226275,8269824,route de safi
226277,8269848,sidi mimoun
226280,8269897,agdal
226281,8269907,anfa superieur
226286,8269938,route casablanca
226288,8269970,mhamid
226292,8269995,gueliz
226293,8269997,gueliz
226295,8270017,bourgogne ouest
226297,8270065,riyad
226299,8270082,gueliz
226300,8270086,zone industrielle mghogha
226302,8270094,centre
226305,8270102,achakar
226307,8270106,californie
226308,8270113,azzouzia
226309,8270119,palmier
226311,8270139,ferme bretonne hay arraha
226315,8270183,riyad
226317,8270186,route de ouarzazate
226325,8270208,moujahidine
226326,8270219,palmier
226327,8270221,de la plage
226328,8270228,bourgogne ouest
226329,8270240,agdal
226330,8270243,maarif extension
226331,8270247,ain diab
226333,8270288,maarif
226336,8270307,sidi maarouf
226337,8270315,sidi bou amar
226338,8270316,riad zitoun
226340,8270345,route de tahanaout
226341,8270347,mhamid
226343,8270363,riyad
226348,8270386,aouatif
226349,8270388,gueliz
226351,8270391,assouel
226353,8270398,ennakhil palmeraie
226354,8270404,anfa
226356,8270412,ennakhil palmeraie
226360,8270435,agdal
226361,8270447,riyad
226365,8270484,maarif
226366,8270503,mouassine
226367,8270511,ain diab
226368,8270517,oasis
226372,8270530,rmila
226373,8270542,route de ouarzazate
226379,8270579,amelkis
226380,8270580,msala
226382,8270591,administratif
226383,8270598,gueliz
226384,8270601,amelkis
226387,8270619,ain diab
226388,8270635,route amizmiz
226390,8270644,maarif
226391,8270646,riyad
226394,8270695,agdal
226395,8270700,agdal
226396,8270701,souissi
226397,8270705,beausejour
226399,8270721,val fleury
226403,8270743,maarif
226406,8270767,almaz
226409,8270783,route de fez
226415,8270825,guich oudaya
226418,8270828,tanja balia
226422,8270863,boulevard med 6
226423,8270865,riviera
226424,8270870,palmier
226426,8270875,hassan centre ville
226427,8270887,sidi maarouf
226429,8270914,mandarona
226430,8270918,gueliz
226431,8270919,les princesses
226436,8270978,boulevard med 6
226438,8270997,hay targa
226442,8271019,oulfa
226446,8271032,hay targa
226451,8271053,sidi mimoun
226453,8271057,anfa
226455,8271068,hay targa
226456,8271070,maarif extension
226460,8271089,marjane
226461,8271095,ain diab
226462,8271097,kennaria
226464,8271131,les princesses
226466,8271151,route de ouarzazate
226468,8271169,al andalous
226472,8271185,oulfa
226473,8271187,route de fez
226474,8271188,amelkis
226475,8271189,agdal
226476,8271190,belvedere
226477,8271233,route de fez
226478,8271250,hivernage
226479,8271252,hay targa
226480,8271256,route amizmiz
226481,8271262,route de l ourika
226482,8271263,belvedere
226483,8271268,mandarona
226484,8271269,derb el mitre
226485,8271271,longchamps hay al hanaa
226486,8271284,derb ben houmane
226487,8271288,les princesses
226488,8271289,ain sebaa
226490,8271297,ain diab
226491,8271299,majorelle
226492,8271300,ain diab
226495,8271313,sidi mimoun
226496,8271318,jnan ben chagra
226501,8271338,hay targa
226502,8271342,arset el maach
226505,8271361,agdal
226506,8271362,belvedere
226507,8271365,ain diab
226508,8271366,les hopitaux
226509,8271373,zaouiat lahdar
226510,8271375,sidi abbad
226511,8271376,maarif
226512,8271406,route de l ourika
226513,8271426,issil
226514,8271438,gueliz
226515,8271445,hay targa
226516,8271449,moulay lyazid
226517,8271463,gueliz
226519,8271484,agdal
226520,8271486,route de l ourika
226523,8271497,hay targa
226524,8271505,californie
226525,8271510,boulevard med 6
226529,8271530,sidi ben slimane el jazouli
226531,8271541,derb ghalef
226532,8271548,quartier bachkou
226535,8271564,laymoune
226537,8271585,val fleury
226538,8271586,quartier des ambassades
226540,8271595,ouasis
226543,8271609,sidi maarouf
226547,8271625,hivernage
226550,8271645,hay inara
226552,8271668,palmier
226553,8271671,ain sebaa
226554,8271675,casablanca marina
226555,8271681,ben saleh
226556,8271691,souissi
226559,8271699,ain sebaa
226560,8271700,ain sebaa
226563,8271728,route de fez
226564,8271734,californie
226567,8271743,bab ghmat
226570,8271751,ben saleh
226571,8271754,centre
226572,8271767,ennakhil palmeraie
226574,8271778,el hara
226575,8271782,sania
226578,8271795,hay nahda
226579,8271799,agdal
226580,8271808,route casablanca
226581,8271822,route casablanca
226582,8271824,ain diab extension
226586,8271868,route d agadir essaouira
226588,8271886,souissi
226590,8271893,de la plage
226592,8271907,ziaten
226594,8271915,arset ben chebli
226595,8271918,tanja balia
226597,8271923,centre
226598,8271924,burger
226599,8271927,route amizmiz
226600,8271933,centre
226601,8271938,bourgogne ouest
226602,8271946,administratif
226603,8271948,sidi moumen
226604,8271950,route de safi
226605,8271958,sour jdid
226606,8271961,moujahidine
226607,8271967,route de l ourika
226608,8271973,les hopitaux
226610,8271984,hivernage
226611,8271989,route de tahanaout
226612,8271992,route amizmiz
226615,8272003,mers sultan
226616,8272011,route de tahanaout
226618,8272019,gueliz
226619,8272045,mghayer
226620,8272051,maarif extension
226622,8272073,maarif extension
226625,8272090,gueliz
226629,8272104,ennakhil palmeraie
226631,8272115,californie
226632,8272116,ain diab extension
226633,8272123,azli
226635,8272135,route de l ourika
226636,8272137,maarif
226638,8272145,laymoune
226639,8272146,rabat
226640,8272147,val fleury
226641,8272149,ferme bretonne hay arraha
226643,8272157,les princesses
226645,8272173,ferme bretonne hay arraha
226646,8272180,masmoudi
226647,8272183,sidi maarouf
226648,8272185,anfa
226649,8272189,rabat
226650,8272191,moujahidine
226651,8272194,michouar
226652,8272196,val fleury
226653,8272197,bab ghmat
226654,8272200,val fleury
226655,8272216,mhamid
226656,8272218,agdal
226657,8272221,hivernage
226658,8272222,mhamid
226659,8272223,route casablanca
226660,8272227,mhamid
226661,8272229,mhamid
226662,8272231,route de l ourika
226663,8272234,mhamid
226664,8272238,mhamid
226665,8272247,derb tolba
226666,8272252,belvedere
226667,8272263,essebtiyen
226668,8272265,gueliz
226669,8272274,agdal
226670,8272278,bourgogne ouest
226671,8272279,hay el menzah
226672,8272280,burger
226673,8272281,mandarona
226674,8272284,ain diab
226679,8272330,kebibat
226680,8272344,rahba kedima
226681,8272378,camp al ghoul
226683,8272391,palmier
226688,8272411,derb ghalef
226689,8272420,hay mabrouka
226692,8272461,gueliz
226694,8272477,agdal
226696,8272484,ain diab
226697,8272490,route de l ourika
226699,8272506,mediouna
226704,8272533,gueliz
226705,8272546,arset ben chebli
226706,8272563,bel air val fleuri
226707,8272579,palmier
226708,8272598,val fleury
226711,8272655,gueliz
226712,8272656,ain diab
226713,8272683,boulevard med 6
226716,8272699,palmier
226718,8272713,gauthier
226720,8272722,bourgogne ouest
226723,8272741,nassim 1
226724,8272748,oulfa
226725,8272752,kennaria
226726,8272767,agdal
226727,8272771,marjane
226728,8272778,ben saleh
226730,8272809,bourgogne est
226733,8272827,route casablanca
226734,8272832,bourgogne ouest
226736,8272847,hay moulay abdellah
226739,8272863,agdal
226740,8272864,kbour chou
226741,8272866,route de tahanaout
226742,8272876,gueliz
226743,8272878,iberie
226745,8272892,jbel kbir
226746,8272900,amelkis
226748,8272922,palmier
226750,8272936,centre
226753,8272957,maarif extension
226754,8272958,maarif extension
226755,8272959,maarif extension
226756,8272960,maarif extension
226757,8272961,maarif extension
226758,8272962,maarif extension
226759,8272963,maarif extension
226760,8272964,maarif extension
226762,8272966,maarif extension
226764,8272979,iberie
226765,8272990,gourziana
226767,8272994,bourgogne ouest
226773,8273029,de la plage
226774,8273030,agdal
226775,8273034,maarif
226777,8273050,marjane
226778,8273056,route de safi
226779,8273057,samlalia
226783,8273078,gauthier
226784,8273081,maarif extension
226785,8273084,sania
226788,8273093,les hopitaux
226789,8273095,medina
226790,8273096,ain diab extension
226791,8273097,ain diab extension
226792,8273098,ain diab extension
226793,8273099,ain diab extension
226794,8273100,ain diab extension
226795,8273101,ain diab extension
226796,8273102,ain diab extension
226797,8273103,ain diab extension
226798,8273104,m c3 a9dina
226799,8273114,ain diab extension
226800,8273115,ain diab extension
226801,8273116,ain diab extension
226802,8273117,ain diab extension
226803,8273118,ain diab extension
226804,8273119,ain diab extension
226806,8273125,hay yasmina
226807,8273139,gueliz
226808,8273142,amelkis
226809,8273145,malabata
226819,8273211,les princesses
226820,8273219,masmoudi
226822,8273232,malabata
226823,8273237,maarif
226825,8273252,route de l ourika
226827,8273258,marchan
226828,8273260,route de tahanaout
226829,8273263,route de l ourika
226830,8273264,ennakhil palmeraie
226831,8273274,agdal
226832,8273277,route de fez
226833,8273278,ouasis
226834,8273282,ain sebaa
226836,8273290,arset ben chebli
226837,8273297,agdal
226840,8273305,les princesses
226842,8273311,kebibat
226843,8273312,racine
226847,8273369,amelkis
226848,8273373,route de safi
226849,8273375,jawhar
226850,8273377,ferme bretonne hay arraha
226851,8273386,ennakhil palmeraie
226855,8273402,issil
226858,8273406,ain diab
226859,8273407,ain mezouar
226863,8273445,beausejour
226866,8273453,route de tahanaout
226867,8273454,belvedere
226868,8273457,ennakhil palmeraie
226869,8273458,hassan centre ville
226870,8273469,hivernage
226875,8273500,souissi
226876,8273501,route casablanca
226877,8273503,val fleury
226879,8273519,marjane
226880,8273520,zaouia sidi ghalem
226883,8273528,hassan centre ville
226885,8273537,samlalia
226886,8273541,mhamid
226887,8273551,californie
226888,8273555,casablanca finance city
226891,8273564,derb ghalef
226893,8273576,triangle d or
226896,8273589,sidi bou amar
226897,8273591,aouama gharbia
226901,8273620,el hara
226902,8273636,hay mabrouka
226903,8273640,souissi
226908,8273679,sidi bou amar
226912,8273698,port tanger ville
226913,8273702,sidi moumen
226914,8273704,almaz
226915,8273705,les hopitaux
226916,8273711,ahlane
226918,8273727,maarif extension
226920,8273747,route de tahanaout
226922,8273758,route de fez
226923,8273760,ksibat nhas
226924,8273761,arset moulay moussa
226925,8273765,route de l ourika
226926,8273766,val fleury
226929,8273784,marrakech
226930,8273790,hay mabrouka
226931,8273791,gauthier
226932,8273804,sidi bou amar
226933,8273810,de la plage
226936,8273835,agdal
226937,8273845,palmier
226942,8273873,ain sebaa
226943,8273875,gueliz
226946,8273889,route de tahanaout
226947,8273893,de la plage
226948,8273895,route de l ourika
226949,8273899,route amizmiz
226950,8273901,charf
226951,8273904,route de fez
226953,8273936,riyad
226955,8273950,bab ghmat
226958,8273963,mghogha
226960,8273977,masmoudi
226961,8273991,ferme bretonne hay arraha
226963,8274002,route de l ourika
226964,8274004,gueliz
226967,8274032,sania
226968,8274050,gueliz
226970,8274086,bab lhmar
226971,8274096,castilla
226974,8274121,jbel kbir
226975,8274126,roches noires
226981,8274158,mhamid
226982,8274161,palmier
226983,8274163,longchamps hay al hanaa
226984,8274169,polo
226985,8274172,route amizmiz
226986,8274177,mouassine
226987,8274181,samlalia
226989,8274187,camp al ghoul
226990,8274190,lissasfa
226992,8274195,kennaria
226993,8274201,oulfa
226994,8274206,val fleury
226996,8274212,marjane
226998,8274214,rmila
227002,8274223,ksibat nhas
227004,8274243,essebtiyen
227006,8274250,route de l ourika
227010,8274274,bab ghmat
227012,8274276,malabata
227014,8274282,mozart
227016,8274302,route de tahanaout
227017,8274308,sidi maarouf
227018,8274310,val fleury
227019,8274315,riyad
227021,8274344,route de fez
227023,8274354,oulfa
227024,8274355,hay annour
227025,8274380,ksibat nhas
227030,8274402,kennaria
227031,8274411,route d agadir essaouira
227034,8274422,medina
227037,8274439,les princesses
227038,8274449,gueliz
227040,8274452,route nationale assilah n1
227044,8274469,route de safi
227048,8274480,hay mabrouka
227050,8274493,massira 1
227052,8274496,gueliz
227054,8274516,arset ben chebli
227058,8274534,maarif extension
227059,8274538,arset ben chebli
227060,8274559,hassan centre ville
227061,8274569,tanja balia
227068,8274599,bourgogne est
227069,8274600,alsace lorraine
227070,8274609,almaz
227072,8274631,sidi mimoun
227073,8274642,californie
227078,8274690,hay hassani
227079,8274693,route de tahanaout
227082,8274711,californie
227092,8274764,route de tahanaout
227093,8274765,zaouiat lahdar
227096,8274779,riyad
227102,8274828,a c3 afn seba c3 a2
227104,8274836,zone industrielle
227105,8274853,riyad
227106,8274858,route amizmiz
227108,8274866,route amizmiz
227109,8274868,gauthier
227110,8274870,bourgogne ouest
227112,8274872,rmila
227115,8274910,maarif
227117,8274918,el moukef
227122,8274938,route de l ourika
227126,8274960,agdal
227127,8274961,agdal
227128,8274962,agdal
227129,8274963,agdal
227132,8274974,agdal
227134,8274979,boulevard med 6
227136,8274985,souissi
227137,8274993,route de fez
227142,8275048,hay al massira
227145,8275060,marjane
227147,8275067,ahlane
227150,8275082,du golf
227151,8275087,samlalia
227153,8275105,medina
227157,8275116,oulfa
227158,8275134,palmier
227159,8275136,gueliz
227160,8275139,route de fez
227162,8275150,route de ouarzazate
227165,8275160,gueliz
227166,8275162,les princesses
227167,8275168,hivernage
227168,8275171,centre
227170,8275179,mers sultan
227171,8275184,hay mabrouka
227172,8275194,longchamps hay al hanaa
227174,8275199,hay al amal
227175,8275201,rahba kedima
227178,8275220,assouel
227181,8275230,arset ben chebli
227183,8275233,les princesses
227185,8275247,palmier
227188,8275250,de la plage
227189,8275253,mozart
227194,8275300,medina
227195,8275304,hay targa
227196,8275306,les princesses
227198,8275309,issil
227199,8275322,hivernage
227200,8275327,maarif extension
227201,8275328,massira 3
227202,8275332,route de tahanaout
227203,8275334,les hopitaux
227204,8275345,bourgogne est
227205,8275351,mandarona
227206,8275353,la gironde
227207,8275359,almaz
227208,8275363,garage allal
227210,8275370,casablanca
227211,8275376,hay saada
227212,8275385,route de tahanaout
227213,8275388,mhamid
227214,8275396,sidi maarouf
227217,8275437,les hopitaux
227218,8275438,quartier bachkou
227219,8275440,la gironde
227220,8275441,les princesses
227221,8275448,malabata
227222,8275455,agdal
227223,8275465,assouel
227224,8275470,laymoune
227225,8275476,sidi mansour
227226,8275509,sania
227229,8275518,route de l ourika
227230,8275519,de la plage
227232,8275525,medina
227233,8275526,hay targa
227234,8275527,riyad
227237,8275545,hassan centre ville
227239,8275555,branes 1
227241,8275603,riyad
227242,8275606,hay moulay abdellah
227245,8275630,centre
227247,8275636,casablanca finance city
227248,8275638,malabata
227251,8275654,hay el menzah
227256,8275667,branes 2
227258,8275690,route de tahanaout
227260,8275692,route de ouarzazate
227261,8275697,route de tahanaout
227266,8275728,les princesses
227269,8275758,maarif extension
227270,8275759,maarif extension
227271,8275760,maarif extension
227273,8275762,maarif extension
227274,8275763,maarif extension
227277,8275773,ain diab
227279,8275783,gueliz
227281,8275789,mediouna
227282,8275799,centre
227283,8275814,moujahidine
227285,8275826,hay chrifa
227286,8275830,malabata
227287,8275841,ain diab extension
227288,8275842,ain diab extension
227289,8275843,ain diab extension
227290,8275844,ain diab extension
227291,8275845,ain diab extension
227292,8275846,ain diab extension
227293,8275847,ain diab extension
227294,8275848,ain diab extension
227297,8275853,oasis sud
227298,8275856,malabata
227299,8275857,riyad
227300,8275858,racine
227301,8275861,route de l ourika
227302,8275866,route d agadir essaouira
227303,8275872,ennakhil palmeraie
227304,8275886,route de tahanaout
227305,8275891,l ocean
227306,8275899,majorelle
227307,8275903,ain sebaa
227308,8275905,maarif
227309,8275916,belvedere
227310,8275921,hay arsalan
227311,8275925,majorelle
227313,8275927,agdal
227314,8275941,souani
227315,8275942,majorelle
227316,8275943,majorelle
227317,8275944,majorelle
227318,8275945,majorelle
227319,8275946,majorelle
227320,8275947,majorelle
227321,8275948,majorelle
227322,8275966,gueliz
227324,8275971,ferme bretonne hay arraha
227326,8275988,route de fez
227329,8276007,gauthier
227330,8276009,belvedere
227332,8276013,les hopitaux
227336,8276030,branes kdima
227337,8276031,maarif
227339,8276057,gueliz
227340,8276060,administratif
227341,8276061,route casablanca
227343,8276076,gueliz
227346,8276083,hay mabrouka
227353,8276110,malabata
227354,8276114,gueliz
227355,8276135,maarif
227356,8276141,gourziana
227357,8276143,gueliz
227358,8276144,gueliz
227359,8276149,route de l ourika
227361,8276169,gueliz
227363,8276187,route de tahanaout
227364,8276193,maarif
227365,8276202,mhamid
227367,8276221,triangle d or
227368,8276227,malabata
227369,8276233,zemmouri
227370,8276251,route de l ourika
227372,8276276,oasis
227374,8276281,les princesses
227375,8276282,kebibat
227376,8276283,sidi ben slimane el jazouli
227377,8276292,achakar
227378,8276294,route amizmiz
227380,8276299,ain sebaa
227381,8276312,izdihar
227382,8276326,gueliz
227383,8276331,route de l ourika
227384,8276339,casabarata
227385,8276343,gueliz
227386,8276344,michouar
227387,8276346,casabarata
227389,8276348,ferme bretonne hay arraha
227390,8276351,route de safi
227392,8276365,riviera
227393,8276367,ain diab
227394,8276370,agdal
227395,8276383,malabata
227396,8276387,agdal
227397,8276390,oasis
227398,8276395,hay chrifa
227400,8276409,bourgogne ouest
227402,8276414,sidi maarouf
227403,8276423,ain sebaa
227404,8276426,hivernage
227406,8276447,bourgogne ouest
227407,8276450,route de l ourika
227409,8276452,achakar
227411,8276454,bourgogne ouest
227414,8276464,bourgogne ouest
227415,8276473,agdal
227419,8276506,ksibat nhas
227420,8276509,agdal
227421,8276513,hay ach chbanat
227423,8276517,issil
227425,8276521,gauthier
227426,8276527,bella vista
227428,8276553,ain mezouar
227429,8276565,route casablanca
227430,8276572,sidi maarouf
227431,8276580,route casablanca
227432,8276581,route de ouarzazate
227437,8276645,route casablanca
227438,8276651,hivernage
227440,8276659,route de l ourika
227443,8276708,ahlane
227445,8276726,majorelle
227449,8276736,route de tahanaout
227450,8276742,de la plage
227452,8276746,assouel
227454,8276755,marjane
227455,8276758,el moukef
227456,8276759,zaouia sidi ghalem
227463,8276778,longchamps hay al hanaa
227464,8276779,ben saleh
227465,8276783,gueliz
227466,8276789,hay targa
227469,8276797,route de l ourika
227472,8276808,souissi
227475,8276825,riyad
227478,8276872,gauthier
227479,8276874,amelkis
227480,8276875,el youssoufia
227482,8276881,route de l ourika
227484,8276895,route de l ourika
227486,8276900,route nationale assilah n1
227487,8276905,boulevard med 6
227488,8276906,assouel
227490,8276919,jirrari
227491,8276933,ahlane
227493,8276941,hay zobir
227494,8276942,mers sultan
227495,8276946,racine
227496,8276950,hay targa
227497,8276951,hay targa
227498,8276952,hay targa
227499,8276953,hay targa
227500,8276954,hay targa
227501,8276955,hay targa
227502,8276956,hay targa
227503,8276957,hay targa
227504,8276958,hay targa
227505,8276959,hay targa
227506,8276960,hay targa
227507,8276961,hay targa
227508,8276974,route casablanca
227513,8276995,gueliz
227516,8277016,bourgogne ouest
227517,8277028,bourgogne est
227518,8277030,gauthier
227519,8277034,marrakech
227521,8277046,route de l ourika
227523,8277049,lekrimat
227524,8277050,riyad
227525,8277058,bourgogne ouest
227528,8277077,boulevard med 6
227529,8277086,hivernage
227530,8277091,hivernage
227531,8277094,triangle d or
227532,8277099,les portes de marrakech
227534,8277109,route casablanca
227535,8277111,gueliz
227536,8277121,majorelle
227537,8277122,bourgogne ouest
227538,8277126,gueliz
227539,8277139,samlalia
227542,8277157,route amizmiz
227543,8277158,route amizmiz
227545,8277161,centre
227548,8277174,sidi bou amar
227549,8277178,maarif
227551,8277200,riad al atlas
227556,8277214,val fleury
227557,8277215,val fleury
227558,8277219,oasis
227561,8277235,gauthier
227563,8277248,marjane
227565,8277259,charf
227566,8277263,marjane
227568,8277266,hay hassani
227571,8277283,iberie
227573,8277286,gueliz
227576,8277303,route de safi
227583,8277314,gueliz
227584,8277317,route de l ourika
227585,8277322,route de l ourika
227586,8277324,tacharouk hay al walaa
227588,8277344,ain mezouar
227589,8277347,hay hassani
227590,8277358,hay targa
227591,8277365,les princesses
227592,8277372,longchamps hay al hanaa
227595,8277379,gueliz
227596,8277381,alsace lorraine
227599,8277414,marjane
227600,8277415,beausejour
227601,8277420,oulfa
227606,8277431,route de l ourika
227607,8277437,kennaria
227608,8277438,kaat ben nahid
227609,8277441,franceville
227610,8277444,racine
227611,8277457,route de ouarzazate
227614,8277499,route casablanca
227616,8277507,route casablanca
227624,8277544,hivernage
227626,8277551,sidi othmane
227627,8277556,agdal
227629,8277583,palmier
227631,8277586,izdihar
227633,8277596,agdal
227635,8277607,route de l ourika
227640,8277635,ain mezouar
227642,8277637,sania
227645,8277650,ain borja
227647,8277677,moulay youssef
227648,8277685,tantonville
227649,8277687,ain borja
227650,8277689,ain diab
227651,8277690,bourgogne ouest
227656,8277705,ain sebaa
227657,8277708,massira 1
227658,8277710,hay targa
227659,8277715,gueliz
227660,8277737,charf
227661,8277746,route de ouarzazate
227663,8277760,les portes de marrakech
227664,8277770,boukhalef
227671,8277794,derb ghalef
227678,8277821,hay arsalan
227679,8277843,souissi
227681,8277868,sidi mimoun
227682,8277889,agdal
227685,8277903,malabata
227686,8277906,majorelle
227687,8277908,azib haj kaddour
227688,8277915,route de tahanaout
227689,8277917,majorelle
227692,8277928,ennakhil palmeraie
227699,8277962,anfa
227701,8277971,route amizmiz
227702,8277975,sidi mimoun
227704,8277982,riyad
227705,8277985,les princesses
227707,8277997,route de l ourika
227708,8278003,bab ighli
227709,8278009,route amizmiz
227710,8278018,ennakhil palmeraie
